"Gene","R","P","FDR"
"ENSG00000197249.14",0.370580687212706,7.06647258928129e-07,0.000123799726334836
"ENSG00000197405.8",0.366149503445825,9.79515642360286e-07,0.000154639260078979
"ENSG00000197653.16",0.302165869770091,6.53138839903261e-05,0.0024150925691503
"ENSG00000197943.11",0.336346508930491,7.78495831031922e-06,0.000566651277813865
"ENSG00000197989.15",0.30791325303908,4.64996577121199e-05,0.00189171616143043
"ENSG00000198087.7",0.351829466553395,2.72285390073614e-06,0.000297335018308125
"ENSG00000198520.12",0.425146133060192,8.33180238164072e-09,6.22508164414174e-06
"ENSG00000198909.8",0.371370375878454,6.66358802197464e-07,0.000123799726334836
"ENSG00000203710.12",0.345348468370377,4.25561304009593e-06,0.000376673651768491
"ENSG00000204287.14",0.334855506822182,8.58847366273772e-06,0.000588067375888211
"ENSG00000204338.8",0.365706127134846,1.01177600589303e-06,0.000156720401693296
"ENSG00000204524.7",0.326238235439363,1.50025737191168e-05,0.000869356428976648
"ENSG00000204592.9",0.345448871913394,4.22659301401439e-06,0.000376673651768491
"ENSG00000205403.15",0.355592117571549,2.09142437776208e-06,0.000247109085899024
"ENSG00000205562.4",0.347245928620146,3.73790350075081e-06,0.000355523138308324
"ENSG00000216490.4",0.348439759301191,3.4434646081599e-06,0.000340367048408894
"ENSG00000219642.2",0.317568412584692,2.58579754211592e-05,0.00125596586926139
"ENSG00000221869.5",0.442993514814857,1.62735202231292e-09,1.96855349632453e-06
"ENSG00000223561.7",0.316519540933433,2.75872230912974e-05,0.00131658969228471
"ENSG00000224389.9",0.598818037188254,8.02381481681681e-18,4.07657935583195e-14
"ENSG00000225217.1",0.328414079069543,1.30522775610021e-05,0.000802825682523335
"ENSG00000229154.2",0.350564346754309,2.97317795218068e-06,0.000310813331354921
"ENSG00000229776.1",0.619441423240866,2.76115512922221e-19,2.33805412492106e-15
"ENSG00000229859.10",0.446064457580599,1.21688854682332e-09,1.71736776416404e-06
"ENSG00000229975.1",0.329207628894414,1.24026275260521e-05,0.000769176994788664
"ENSG00000233627.2",0.619441423240866,2.76115512922221e-19,2.33805412492106e-15
"ENSG00000237172.4",0.323839601485692,1.74704331972158e-05,0.000963627424013528
"ENSG00000237990.3",0.323239913531885,1.81447823066031e-05,0.000989124259516394
"ENSG00000241956.11",0.340684838092584,5.8326689341049e-06,0.000476422150910182
"ENSG00000242574.9",0.357494834110423,1.82783969826674e-06,0.000232895244076116
"ENSG00000243509.6",0.339325464961347,6.38792350701145e-06,0.000500840805088308
"ENSG00000243620.2",0.399554679436119,7.386288022636e-08,3.07596515801676e-05
"ENSG00000243649.9",0.43070361396991,5.06141633744051e-09,4.38895725174617e-06
"ENSG00000244509.4",0.312804855818512,3.46284657879547e-05,0.00155501365684449
"ENSG00000249307.8",0.413366316879412,2.32713650852736e-08,1.40552868042103e-05
"ENSG00000249853.9",0.342079670010914,5.31069528840183e-06,0.000443774975037078
"ENSG00000251441.3",0.317277293230535,2.6327405989016e-05,0.00127208821984729
"ENSG00000251442.7",0.368597906815814,8.18310194960143e-07,0.000137665787301805
"ENSG00000253208.1",0.319014405525803,2.36409247932338e-05,0.00118685852277177
"ENSG00000253678.3",0.30653968435985,5.04653847591728e-05,0.00200621622697538
"ENSG00000254453.2",0.329303233928692,1.23264560852411e-05,0.000767472950817108
"ENSG00000255920.4",0.307578052733661,4.74394872514502e-05,0.00192350669003927
"ENSG00000256029.6",0.308175664274844,4.57761523780287e-05,0.00187556709493397
"ENSG00000258033.1",0.32121143506835,2.06125053125107e-05,0.00106830699912142
"ENSG00000259924.1",0.352546966593653,2.58993001042644e-06,0.000286052139368969
"ENSG00000260314.3",0.322445424517501,1.90760845656579e-05,0.0010283830659503
"ENSG00000260661.1",0.341007000175684,5.70795646618409e-06,0.000467739413259595
"ENSG00000262801.6",0.371208410471017,6.7443886600804e-07,0.000123799726334836
"ENSG00000267078.1",0.326709377425939,1.45582494163871e-05,0.000856072245195559
"ENSG00000267750.6",0.314264001987323,3.16817827579037e-05,0.00145011230161987
"ENSG00000269821.1",0.348044454942589,3.53842915514229e-06,0.000345718137800306
"ENSG00000272750.1",0.347529180086943,3.66595420994346e-06,0.000351419753944127
"ENSG00000279905.1",0.304952071822404,5.54443279398368e-05,0.0021416398608125
"ENSG00000283128.3",0.316496410810438,2.76265576373594e-05,0.00131658969228471
"ENSG00000285413.1",0.304768762901084,5.6048012072748e-05,0.00215725401618791
"ENSG00000286488.1",0.33175297676765,1.05190581463787e-05,0.000683415943970481
"ENSG00000287705.1",0.357124290736994,1.87655434714403e-06,0.000233677010198529
"ENSG00000288656.1",0.332061807793857,1.03098841852299e-05,0.000673269891921323
"ENSG00000289273.1",0.335945265555315,7.99389053101897e-06,0.000567552892199265
